"applicant_id","applicant_date","applicant_time","cust_id","applicant_income","coapplicant_income","credit_history","property_area","loan_amount","loan_amount_term","loan_account_id"
"2502020004","20250202","095512","CI00000731","1635","2444","1.00","Urban","99","360","202502020004"
"2502020005","20250202","142728","CI00000704","4707","1993","1.00","Semiurban","148","360","202502020005"
"2502020006","20250202","111550","CI00000612","2896","0","1.00","Urban","80","480","202502020006"
"2502020007","20250202","142728","CI00000194","2214","1398","0.00","Urban","85","360","202502020007"
"2502020008","20250202","143428","CI00000069","4695","0","1.00","Urban","96",\N,"202502020008"
"2502030001","20250203","131421","CI00000868","5000","0","0.00","Semiurban","103","360","202502030001"
"2502030002","20250203","131421","CI00000208","3692","0","0.00","Rural","93","360","202502030002"
"2502030003","20250203","140555","CI00000199","3829","1103","0.00","Urban","163","360","202502030003"
"2502030004","20250203","103050","CI00000061","3600","0","1.00","Urban","80","360","202502030004"
"2502050001","20250205","115520","CI00000950","3791","1936","1.00","Urban","85","360","202502050001"
"2502050002","20250205","153549","CI00000865","2526","1783","1.00","Rural","145","360","202502050002"
"2502050003","20250205","132149","CI00000848","6417","0","1.00","Rural","157","180","202502050003"
"2502050004","20250205","095512","CI00000491","5746","0","0.00","Rural","144","84","202502050004"
"2502050005","20250205","103050","CI00000046","3167","0","1.00","Urban","74","360","202502050005"
"2502060001","20250206","111550","CI00000945","2726","0","0.00","Semiurban","106","360","202502060001"
"2502060002","20250206","131011","CI00000153","2779","3664","0.00","Semiurban","176","360","202502060002"
"2502060003","20250206","153549","CI00000025","7660","0","0.00","Urban","104","360","202502060003"
"2502070001","20250207","140555","CI00000739","6000","0","1.00","Rural","140","360","202502070001"
"2502070002","20250207","140555","CI00000649","2274","5211","0.00","Semiurban","117","360","202502070002"
"2502070003","20250207","095512","CI00000581","3754","3719","1.00","Rural","118",\N,"202502070003"
"2502070004","20250207","132149","CI00000548","4554","1229","1.00","Urban","158","360","202502070004"
"2502070005","20250207","131421","CI00000463","2383","3334","1.00","Semiurban","172","360","202502070005"
"2502080001","20250208","131011","CI00000108","5726","4595","1.00","Semiurban","258","360","202502080001"
"2502080002","20250208","142728","CI00000044","4166","3369","0.00","Urban","201","360","202502080002"
"2502090001","20250209","140555","CI00000664","3246","1417","1.00","Semiurban","138","360","202502090001"
"2502090002","20250209","152512","CI00000525","4333","2451","1.00","Urban","110","360","202502090002"
"2502090003","20250209","152512","CI00000180","7333","0","1.00","Rural","120","360","202502090003"
"2502090004","20250209","140555","CI00000019","4950","0","1.00","Urban","125","360","202502090004"
"2502100001","20250210","132149","CI00000941","2165","0","1.00","Semiurban","70","360","202502100001"
"2502100002","20250210","095512","CI00000896","9699","0","1.00","Urban","300","360","202502100002"
"2502100003","20250210","131421","CI00000253","9166","0","1.00","Urban","244","360","202502100003"
"2502110001","20250211","131421","CI00000946","3000","3416","1.00","Semiurban","56","180","202502110001"
"2502110002","20250211","114513","CI00000607","3667","0","1.00","Urban","113","180","202502110002"
"2502110003","20250211","095512","CI00000581","3754","3719","1.00","Rural","118",\N,"202502110003"
"2502120001","20250212","143428","CI00000639","1173","1594","1.00","Rural","28","180","202502120001"
"2502120002","20250212","153549","CI00000610","3010","3136","0.00","Urban",\N,"360","202502120002"
"2502120003","20250212","115520","CI00000152","4133","0","1.00","Semiurban","122","360","202502120003"
"2502130001","20250213","140555","CI00000844","6133","3906","1.00","Urban","324","360","202502130001"
"2502130002","20250213","132149","CI00000623","3436","3809","1.00","Rural","100","360","202502130002"
"2502130003","20250213","143428","CI00000339","2479","0","1.00","Urban","59","360","202502130003"
"2502130004","20250213","143428","CI00000219","20166","0","0.00","Urban","650","480","202502130004"
"2502130005","20250213","143428","CI00000204","4166","0","1.00","Semiurban","44","360","202502130005"
"2502140001","20250214","131011","CI00000783","3597","2157","0.00","Rural","119","360","202502140001"
"2502140002","20250214","131421","CI00000403","1668","3890","0.00","Semiurban","201","360","202502140002"
"2502140003","20250214","131421","CI00000178","4463","0","1.00","Semiurban","65","360","202502140003"
"2502140004","20250214","115520","CI00000047","4666","0","1.00","Semiurban","124","360","202502140004"
"2502150001","20250215","131011","CI00000888","5041","700","1.00","Urban","150","360","202502150001"
"2502150002","20250215","103050","CI00000106","3644","0","1.00","Urban","110","360","202502150002"
"2502160001","20250216","154707","CI00000909","3015","2000","0.00","Urban","145","360","202502160001"
"2502160002","20250216","101052","CI00000861","7859","879","1.00","Semiurban","165","180","202502160002"
"2502160003","20250216","131421","CI00000718","3854","3575","1.00","Rural","117","360","202502160003"
"2502160004","20250216","115520","CI00000647","3867","0","1.00","Semiurban","62","360","202502160004"
"2502170001","20250217","114513","CI00000697","10416","0","0.00","Urban","187","360","202502170001"
"2502170002","20250217","095512","CI00000596","4817","923","1.00","Urban","120","180","202502170002"
"2502170003","20250217","154707","CI00000485","7667","0","0.00","Rural","185","360","202502170003"
"2502170004","20250217","132149","CI00000233","14999","0","0.00","Semiurban","242","360","202502170004"
"2502170005","20250217","154707","CI00000140","3500","833","1.00","Semiurban","120","360","202502170005"
"2502170006","20250217","103050","CI00000121","3500","0","1.00","Semiurban","81","300","202502170006"
"2502180001","20250218","101052","CI00000801","4050","5302","0.00","Rural","138","360","202502180001"
"2502180002","20250218","095512","CI00000221","5058","0","1.00","Rural","200","360","202502180002"
"2502180003","20250218","131421","CI00000148","4402","0","1.00","Rural","130","360","202502180003"
"2502190001","20250219","095512","CI00000716","3340","1710","0.00","Rural","150","360","202502190001"
"2502190002","20250219","101052","CI00000591","5185","0","1.00","Semiurban","155","360","202502190002"
"2502190003","20250219","143428","CI00000579","6822","0","1.00","Rural","141","360","202502190003"
"2502190004","20250219","114513","CI00000322","7500","0","1.00","Urban","225","360","202502190004"
"2502200001","20250220","114513","CI00000652","6096","0","0.00","Rural","218","360","202502200001"
"2502200002","20250220","154707","CI00000455","4124","0","1.00","Semiurban","115","360","202502200002"
"2502200003","20250220","143428","CI00000009","5720","0","1.00","Urban","110","360","202502200003"
"2502210001","20250221","143428","CI00000789","3667","2000","1.00","Semiurban","170","360","202502210001"
"2502210002","20250221","140555","CI00000274","9323","0","1.00","Urban","75","180","202502210002"
"2502220001","20250222","153549","CI00000914","2623","4831","1.00","Semiurban","122","180","202502220001"
"2502220002","20250222","095512","CI00000701","3007","3725","1.00","Rural","151","360","202502220002"
"2502220003","20250222","114513","CI00000622","3100","1400","1.00","Urban","113","360","202502220003"
"2502220004","20250222","115520","CI00000572","2362","0","1.00","Urban","55","360","202502220004"
"2502220005","20250222","131421","CI00000553","2499","2458","1.00","Semiurban","160","360","202502220005"
"2502220006","20250222","142728","CI00000494","15312","0","0.00","Urban","187","360","202502220006"
"2502220007","20250222","115520","CI00000257","39999","0","0.00","Semiurban","600","180","202502220007"
"2502230001","20250223","152512","CI00000510","3601","1590","1.00","Rural",\N,"360","202502230001"
"2502230002","20250223","132149","CI00000488","2927","2405","1.00","Semiurban","111","360","202502230002"
"2502230003","20250223","131011","CI00000438","3993","3274","1.00","Semiurban","207","360","202502230003"
"2502230004","20250223","143428","CI00000429","3418","0","1.00","Rural","135","360","202502230004"
"2502240001","20250224","095512","CI00000671","1820","1719","1.00","Urban","100","360","202502240001"
"2502240002","20250224","131421","CI00000493","5128","0","1.00","Rural","143","360","202502240002"
"2502240003","20250224","142728","CI00000209","4136","0","0.00","Rural","149","480","202502240003"
"2502240004","20250224","101052","CI00000186","4750","3583","1.00","Semiurban","144","360","202502240004"
"2502240005","20250224","143428","CI00000039","3091","0","1.00","Urban","90","360","202502240005"
"2502250001","20250225","143428","CI00000714","3579","3308","0.00","Semiurban","138","360","202502250001"
"2502250002","20250225","101052","CI00000681","8624","0","1.00","Semiurban","150","360","202502250002"
"2502250003","20250225","143428","CI00000669","5000","2166","1.00","Urban","150","360","202502250003"
"2502250004","20250225","143428","CI00000549","2613","2417","1.00","Semiurban","123","360","202502250004"
"2502250005","20250225","101052","CI00000036","2400","2400","1.00","Semiurban","123","360","202502250005"
"2502260001","20250226","152512","CI00000963","3676","4301","1.00","Rural","172","360","202502260001"
"2502260002","20250226","114513","CI00000592","9323","7873","1.00","Rural","380","300","202502260002"
"2502260003","20250226","132149","CI00000518","8666","4983","0.00","Rural","376","360","202502260003"
"2502260004","20250226","143428","CI00000474","4483","0","1.00","Rural","130","360","202502260004"
"2502260005","20250226","115520","CI00000182","3800","3600","0.00","Urban","216","360","202502260005"
"2502260006","20250226","153549","CI00000070","3410","0","1.00","Urban","88",\N,"202502260006"
"2502270001","20250227","143428","CI00000369","2491","2054","1.00","Semiurban","104","360","202502270001"
"2502280001","20250228","101052","CI00000816","6300","0","0.00","Urban","125","360","202502280001"
"2502280002","20250228","142728","CI00000764","3547","0","0.00","Rural","80","360","202502280002"
"2502280003","20250228","101052","CI00000546","3159","2374","1.00","Semiurban","108","360","202502280003"
"2502280004","20250228","152512","CI00000255","4452","0","1.00","Rural","131","360","202502280004"
"2502280005","20250228","131421","CI00000223","3188","2286","0.00","Rural","130","360","202502280005"
"2502280006","20250228","131011","CI00000093","3366","2200","1.00","Rural","135","360","202502280006"
"2502280007","20250228","111550","CI00000042","1442","0","1.00","Urban","35","360","202502280007"
"2503010001","20250301","140555","CI00000544","2647","1587","1.00","Rural","173","360","202503010001"
"2503010002","20250301","140555","CI00000259","2262","0","0.00","Semiurban",\N,"480","202503010002"
"2503020001","20250302","131421","CI00000917","3972","4275","1.00","Rural","187","360","202503020001"
"2503020002","20250302","154707","CI00000650","6166","13983","1.00","Rural","102","360","202503020002"
"2503020003","20250302","132149","CI00000293","0","1760","1.00","Semiurban","180","360","202503020003"
"2503020004","20250302","142728","CI00000284","3522","0","1.00","Rural","81","180","202503020004"
"2503020005","20250302","115520","CI00000227","4364","2500","1.00","Semiurban","185","360","202503020005"
"2503020006","20250302","101052","CI00000186","4750","3583","1.00","Semiurban","144","360","202503020006"
"2503030001","20250303","115520","CI00000752","16525","1014","1.00","Rural","150","360","202503030001"
"2503030002","20250303","142728","CI00000389","2965","5701","1.00","Urban","155","60","202503030002"
"2503030003","20250303","114513","CI00000082","3772","833","0.00","Semiurban","57","360","202503030003"
"2503030004","20250303","154707","CI00000050","5667","0","1.00","Urban","131","360","202503030004"
"2503040001","20250304","143428","CI00000927","2868","0","1.00","Urban","70","360","202503040001"
"2503040002","20250304","153549","CI00000775","5530","0","0.00","Urban","135","360","202503040002"
"2503040003","20250304","131011","CI00000708","3417","738","0.00","Rural","100","360","202503040003"
"2503040004","20250304","111550","CI00000687","4028","0","1.00","Semiurban","131","360","202503040004"
"2503040005","20250304","115520","CI00000527","4796","0","0.00","Semiurban","114","360","202503040005"
"2503040006","20250304","132149","CI00000458","3075","2416","1.00","Rural","139","360","202503040006"
